chembl_id,drug_name,SMILES,KG_relevance,Evidence_strength,ADMET_safety,Composite_score,Confidence,Evidence_Summary,Sources
CHEMBL1016,CANDESARTAN,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,48.40961098398169,95,90.0,75.11384439359267,H,KG targets AGTR1; clinical phase 3.0; logS -6.17; logP 4.03,repurposing_candidates.csv:rc_row=7;protein_drug_candidates.csv:rows=591;pathway_drug_candidates.csv:rows=6545;7164;7275;7295;CYP3A4_results.csv:row=7;CYP2C19_results.csv:row=7;CYP2D6_results.csv:row=7;CYP1A2_results.csv:row=7;CYP2C9_results.csv:row=7;hERG_results.csv:row=7;AMES_results.csv:row=7;PGP_results.csv:row=7;PAMPA_results.csv:row=7;BBB_results.csv:row=7;Solubility_results.csv:row=7;Lipophilicity_results.csv:row=7
CHEMBL92,DOCETAXEL ANHYDROUS,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,58.405797101449274,80,95.0,75.11231884057972,H,"KG targets TUBB, TUBB1; clinical phase 3.0; logS -5.31; logP 3.26",repurposing_candidates.csv:rc_row=1554;protein_drug_candidates.csv:rows=823;1557;1991;2230;2335;2400;2707;2770;2834;pathway_drug_candidates.csv:rows=1536;1600;1664;1728;1792;1856;1920;2085;2149;2213;2277;2341;2405;2469;2533;2597;2661;2725;2789;2853;2917;2981;3051;3115;3179;3243;3307;3371;3435;3499;3563;3654;3718;3782;3846;3910;3974;4041;CYP3A4_results.csv:row=1360;CYP2C19_results.csv:row=1360;CYP2D6_results.csv:row=1360;CYP1A2_results.csv:row=1360;CYP2C9_results.csv:row=1360;hERG_results.csv:row=1360;AMES_results.csv:row=1360;PGP_results.csv:row=1360;PAMPA_results.csv:row=1360;BBB_results.csv:row=1360;Solubility_results.csv:row=1360;Lipophilicity_results.csv:row=1361
CHEMBL94657,PATUPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,58.405797101449274,80,95.0,75.11231884057972,H,"KG targets TUBB, TUBB1; clinical phase 3.0; logS -3.94; logP 4.48",repurposing_candidates.csv:rc_row=1563;protein_drug_candidates.csv:rows=835;1568;2003;2241;2346;2410;2717;2781;2845;pathway_drug_candidates.csv:rows=1548;1612;1676;1740;1804;1868;1932;2097;2161;2225;2289;2353;2417;2481;2545;2609;2673;2737;2801;2865;2929;2993;3063;3127;3191;3255;3319;3383;3447;3511;3575;3666;3730;3794;3858;3922;3986;4053;CYP3A4_results.csv:row=1369;CYP2C19_results.csv:row=1369;CYP2D6_results.csv:row=1369;CYP1A2_results.csv:row=1369;CYP2C9_results.csv:row=1369;hERG_results.csv:row=1369;AMES_results.csv:row=1369;PGP_results.csv:row=1369;PAMPA_results.csv:row=1369;BBB_results.csv:row=1369;Solubility_results.csv:row=1369;Lipophilicity_results.csv:row=1370
CHEMBL4594417,PRUXELUTAMIDE,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2F)C(=S)N1c1ccc(CCCc2ncco2)nc1,47.88329519450801,95,90.0,74.9033180778032,H,KG targets AR; clinical phase 3.0; logS -3.48; logP 5.19,repurposing_candidates.csv:rc_row=1295;protein_drug_candidates.csv:rows=560;pathway_drug_candidates.csv:rows=1983;5898;7802;CYP3A4_results.csv:row=1114;CYP2C19_results.csv:row=1114;CYP2D6_results.csv:row=1114;CYP1A2_results.csv:row=1114;CYP2C9_results.csv:row=1114;hERG_results.csv:row=1114;AMES_results.csv:row=1114;PGP_results.csv:row=1114;PAMPA_results.csv:row=1114;BBB_results.csv:row=1114;Solubility_results.csv:row=1114;Lipophilicity_results.csv:row=1115
CHEMBL19449,IBUDILAST,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,54.679633867276884,80,100.0,74.87185354691076,H,"KG targets PDE4A, PDE4B; clinical phase 3.0; logS -2.06; logP 3.30",repurposing_candidates.csv:rc_row=607;protein_drug_candidates.csv:rows=423;878;1056;1085;2162;pathway_drug_candidates.csv:rows=4336;5745;5773;5802;5840;5869;7678;7705;7718;CYP3A4_results.csv:row=553;CYP2C19_results.csv:row=553;CYP2D6_results.csv:row=553;CYP1A2_results.csv:row=553;CYP2C9_results.csv:row=553;hERG_results.csv:row=553;AMES_results.csv:row=553;PGP_results.csv:row=553;PAMPA_results.csv:row=553;BBB_results.csv:row=553;Solubility_results.csv:row=553;Lipophilicity_results.csv:row=554
CHEMBL526,PROPOFOL,CC(C)c1cccc(C(C)C)c1O,57.53623188405797,80,95.0,74.76449275362319,H,"KG targets GABRA1, GABRA2; clinical phase 3.0; logS -3.54; logP 3.64",repurposing_candidates.csv:rc_row=1372;protein_drug_candidates.csv:rows=507;1436;1521;1660;1706;1747;1780;1801;1874;1935;2066;2112;2474;2560;2583;2631;CYP3A4_results.csv:row=1183;CYP2C19_results.csv:row=1183;CYP2D6_results.csv:row=1183;CYP1A2_results.csv:row=1183;CYP2C9_results.csv:row=1183;hERG_results.csv:row=1183;AMES_results.csv:row=1183;PGP_results.csv:row=1183;PAMPA_results.csv:row=1183;BBB_results.csv:row=1183;Solubility_results.csv:row=1183;Lipophilicity_results.csv:row=1184
CHEMBL2107339,ESMIRTAZAPINE MALEATE,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1.O=C(O)/C=C\C(=O)O,53.901601830663616,80,100.0,74.56064073226545,H,"KG targets ADRA2A, ADRA2B; clinical phase 3.0; logS -2.44; logP 2.19",repurposing_candidates.csv:rc_row=724;protein_drug_candidates.csv:rows=1028;1344;1396;2544;pathway_drug_candidates.csv:rows=915;967;1019;1071;1123;1175;1227;1407;1459;1511;6658;CYP3A4_results.csv:row=669;CYP2C19_results.csv:row=669;CYP2D6_results.csv:row=669;CYP1A2_results.csv:row=669;CYP2C9_results.csv:row=669;hERG_results.csv:row=669;AMES_results.csv:row=669;PGP_results.csv:row=669;PAMPA_results.csv:row=669;BBB_results.csv:row=669;Solubility_results.csv:row=669;Lipophilicity_results.csv:row=670
CHEMBL3989923,PITAVASTATIN MAGNESIUM,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Mg+2],48.40961098398169,100,80.0,74.36384439359267,H,KG targets HMGCR; clinical phase 4.0; logS -6.07; logP 5.99,repurposing_candidates.csv:rc_row=1102;protein_drug_candidates.csv:rows=743;pathway_drug_candidates.csv:rows=7622;7637;7652;7667;CYP3A4_results.csv:row=971;CYP2C19_results.csv:row=971;CYP2D6_results.csv:row=971;CYP1A2_results.csv:row=971;CYP2C9_results.csv:row=971;hERG_results.csv:row=971;AMES_results.csv:row=971;PGP_results.csv:row=971;PAMPA_results.csv:row=971;BBB_results.csv:row=971;Solubility_results.csv:row=971;Lipophilicity_results.csv:row=972
CHEMBL1014,CANDESARTAN CILEXETIL,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,48.40961098398169,100,80.0,74.36384439359267,H,KG targets AGTR1; clinical phase 4.0; logS -7.69; logP 6.32,repurposing_candidates.csv:rc_row=6;protein_drug_candidates.csv:rows=584;pathway_drug_candidates.csv:rows=6538;7157;7268;7288;CYP3A4_results.csv:row=6;CYP2C19_results.csv:row=6;CYP2D6_results.csv:row=6;CYP1A2_results.csv:row=6;CYP2C9_results.csv:row=6;hERG_results.csv:row=6;AMES_results.csv:row=6;PGP_results.csv:row=6;PAMPA_results.csv:row=6;BBB_results.csv:row=6;Solubility_results.csv:row=6;Lipophilicity_results.csv:row=6
CHEMBL393220,ATORVASTATIN CALCIUM,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],48.40961098398169,100,80.0,74.36384439359267,H,KG targets HMGCR; clinical phase 4.0; logS -7.00; logP 9.58,repurposing_candidates.csv:rc_row=1058;protein_drug_candidates.csv:rows=739;pathway_drug_candidates.csv:rows=7618;7633;7648;7663;CYP3A4_results.csv:row=927;CYP2C19_results.csv:row=927;CYP2D6_results.csv:row=927;CYP1A2_results.csv:row=927;CYP2C9_results.csv:row=927;hERG_results.csv:row=927;AMES_results.csv:row=927;PGP_results.csv:row=927;PAMPA_results.csv:row=927;BBB_results.csv:row=927;Solubility_results.csv:row=927;Lipophilicity_results.csv:row=928
CHEMBL1200791,OXYMETAZOLINE HYDROCHLORIDE,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,38.70327993897788,100,95.0,74.23131197559115,H,"KG targets ADRA1A, ADRA1B; clinical phase 4.0; logS -2.71; logP 3.27",repurposing_candidates.csv:rc_row=168;protein_drug_candidates.csv:rows=387;1323;1376;1489;1844;2522;pathway_drug_candidates.csv:rows=850;894;947;998;1051;1102;1154;1207;1386;1439;1490;6512;6712;CYP3A4_results.csv:row=166;CYP2C19_results.csv:row=166;CYP2D6_results.csv:row=166;CYP1A2_results.csv:row=166;CYP2C9_results.csv:row=166;hERG_results.csv:row=166;AMES_results.csv:row=166;PGP_results.csv:row=166;PAMPA_results.csv:row=166;BBB_results.csv:row=166;Solubility_results.csv:row=166;Lipophilicity_results.csv:row=167
CHEMBL1256958,EPINEPHRINE BITARTRATE,CNC[C@H](O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,38.70327993897788,100,95.0,74.23131197559115,H,"KG targets ADRA1A, ADRA1B; clinical phase 4.0; logS -0.29; logP -1.77",repurposing_candidates.csv:rc_row=357;protein_drug_candidates.csv:rows=377;1322;1374;1481;1847;2528;pathway_drug_candidates.csv:rows=840;893;945;997;1049;1101;1153;1205;1385;1437;1489;6502;6702;CYP3A4_results.csv:row=319;CYP2C19_results.csv:row=319;CYP2D6_results.csv:row=319;CYP1A2_results.csv:row=319;CYP2C9_results.csv:row=319;hERG_results.csv:row=319;AMES_results.csv:row=319;PGP_results.csv:row=319;PAMPA_results.csv:row=319;BBB_results.csv:row=319;Solubility_results.csv:row=319;Lipophilicity_results.csv:row=320
CHEMBL597,PHENTOLAMINE,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,38.70327993897788,100,95.0,74.23131197559115,H,"KG targets ADRA1A, ADRA1B; clinical phase 4.0; logS -2.43; logP 2.84",repurposing_candidates.csv:rc_row=1438;protein_drug_candidates.csv:rows=369;1303;1355;1471;1818;2503;pathway_drug_candidates.csv:rows=832;874;926;978;1030;1082;1134;1186;1366;1418;1470;6494;6694;CYP3A4_results.csv:row=1247;CYP2C19_results.csv:row=1247;CYP2D6_results.csv:row=1247;CYP1A2_results.csv:row=1247;CYP2C9_results.csv:row=1247;hERG_results.csv:row=1247;AMES_results.csv:row=1247;PGP_results.csv:row=1247;PAMPA_results.csv:row=1247;BBB_results.csv:row=1247;Solubility_results.csv:row=1247;Lipophilicity_results.csv:row=1248
CHEMBL442,ERGOTAMINE,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,38.70327993897788,100,95.0,74.23131197559115,H,"KG targets ADRA1A, ADRA1B; clinical phase 4.0; logS -4.87; logP 1.99",repurposing_candidates.csv:rc_row=1261;protein_drug_candidates.csv:rows=396;1339;1391;1497;1856;2538;pathway_drug_candidates.csv:rows=859;910;962;1014;1066;1118;1170;1222;1402;1454;1506;6521;6721;CYP3A4_results.csv:row=1081;CYP2C19_results.csv:row=1081;CYP2D6_results.csv:row=1081;CYP1A2_results.csv:row=1081;CYP2C9_results.csv:row=1081;hERG_results.csv:row=1081;AMES_results.csv:row=1081;PGP_results.csv:row=1081;PAMPA_results.csv:row=1081;BBB_results.csv:row=1081;Solubility_results.csv:row=1081;Lipophilicity_results.csv:row=1082
CHEMBL762,OXYMETAZOLINE,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,38.70327993897788,100,95.0,74.23131197559115,H,"KG targets ADRA1A, ADRA1B; clinical phase 4.0; logS -3.37; logP 2.85",repurposing_candidates.csv:rc_row=1509;protein_drug_candidates.csv:rows=385;1334;1386;1492;1852;2526;pathway_drug_candidates.csv:rows=848;905;957;1009;1061;1113;1165;1217;1397;1449;1501;6510;6710;CYP3A4_results.csv:row=1315;CYP2C19_results.csv:row=1315;CYP2D6_results.csv:row=1315;CYP1A2_results.csv:row=1315;CYP2C9_results.csv:row=1315;hERG_results.csv:row=1315;AMES_results.csv:row=1315;PGP_results.csv:row=1315;PAMPA_results.csv:row=1315;BBB_results.csv:row=1315;Solubility_results.csv:row=1315;Lipophilicity_results.csv:row=1316
CHEMBL2103827,DROXIDOPA,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,38.70327993897788,100,95.0,74.23131197559115,H,"KG targets ADRA1A, ADRA1B; clinical phase 4.0; logS -0.60; logP -0.46",repurposing_candidates.csv:rc_row=664;protein_drug_candidates.csv:rows=368;1310;1360;1470;1815;2509;pathway_drug_candidates.csv:rows=831;881;931;985;1035;1089;1141;1191;1373;1423;1477;6493;6693;CYP3A4_results.csv:row=609;CYP2C19_results.csv:row=609;CYP2D6_results.csv:row=609;CYP1A2_results.csv:row=609;CYP2C9_results.csv:row=609;hERG_results.csv:row=609;AMES_results.csv:row=609;PGP_results.csv:row=609;PAMPA_results.csv:row=609;BBB_results.csv:row=609;Solubility_results.csv:row=609;Lipophilicity_results.csv:row=610
CHEMBL679,EPINEPHRINE,CNC[C@H](O)c1ccc(O)c(O)c1,38.70327993897788,100,95.0,74.23131197559115,H,"KG targets ADRA1A, ADRA1B; clinical phase 4.0; logS -0.78; logP 0.35",repurposing_candidates.csv:rc_row=1483;protein_drug_candidates.csv:rows=356;1304;1363;1472;1832;2511;pathway_drug_candidates.csv:rows=819;875;934;979;1038;1083;1135;1194;1367;1426;1471;6481;6681;CYP3A4_results.csv:row=1289;CYP2C19_results.csv:row=1289;CYP2D6_results.csv:row=1289;CYP1A2_results.csv:row=1289;CYP2C9_results.csv:row=1289;hERG_results.csv:row=1289;AMES_results.csv:row=1289;PGP_results.csv:row=1289;PAMPA_results.csv:row=1289;BBB_results.csv:row=1289;Solubility_results.csv:row=1289;Lipophilicity_results.csv:row=1290
CHEMBL1201262,DIPIVEFRIN,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,38.70327993897788,100,95.0,74.23131197559115,H,"KG targets ADRA1A, ADRA1B; clinical phase 4.0; logS -3.62; logP 2.84",repurposing_candidates.csv:rc_row=263;protein_drug_candidates.csv:rows=394;1338;1389;1496;1855;2537;pathway_drug_candidates.csv:rows=857;909;960;1013;1064;1117;1169;1220;1401;1452;1505;6519;6719;CYP3A4_results.csv:row=260;CYP2C19_results.csv:row=260;CYP2D6_results.csv:row=260;CYP1A2_results.csv:row=260;CYP2C9_results.csv:row=260;hERG_results.csv:row=260;AMES_results.csv:row=260;PGP_results.csv:row=260;PAMPA_results.csv:row=260;BBB_results.csv:row=260;Solubility_results.csv:row=260;Lipophilicity_results.csv:row=261
CHEMBL1434513,NOREPINEPHRINE BITARTRATE,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)C(O)C(O)C(=O)O,38.70327993897788,100,95.0,74.23131197559115,H,"KG targets ADRA1A, ADRA1B; clinical phase 4.0; logS -0.38; logP -2.86",repurposing_candidates.csv:rc_row=414;protein_drug_candidates.csv:rows=381;1321;1373;1485;1841;2520;pathway_drug_candidates.csv:rows=844;892;944;996;1048;1100;1152;1204;1384;1436;1488;6506;6706;CYP3A4_results.csv:row=374;CYP2C19_results.csv:row=374;CYP2D6_results.csv:row=374;CYP1A2_results.csv:row=374;CYP2C9_results.csv:row=374;hERG_results.csv:row=374;AMES_results.csv:row=374;PGP_results.csv:row=374;PAMPA_results.csv:row=374;BBB_results.csv:row=374;Solubility_results.csv:row=374;Lipophilicity_results.csv:row=375
CHEMBL39541,DOLASTATIN-10,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,76.73913043478261,60,90.0,74.19565217391305,M,"KG targets TUBB, TUBB1; clinical phase 2.0; logS -2.18; logP 5.19",repurposing_candidates.csv:rc_row=1064;protein_drug_candidates.csv:rows=841;1574;2009;2249;2354;2418;2723;2789;2853;pathway_drug_candidates.csv:rows=1554;1618;1682;1746;1810;1874;1938;2103;2167;2231;2295;2359;2423;2487;2551;2615;2679;2743;2807;2871;2935;2999;3069;3133;3197;3261;3325;3389;3453;3517;3581;3672;3736;3800;3864;3928;3992;4059;CYP3A4_results.csv:row=933;CYP2C19_results.csv:row=933;CYP2D6_results.csv:row=933;CYP1A2_results.csv:row=933;CYP2C9_results.csv:row=933;hERG_results.csv:row=933;AMES_results.csv:row=933;PGP_results.csv:row=933;PAMPA_results.csv:row=933;BBB_results.csv:row=933;Solubility_results.csv:row=933;Lipophilicity_results.csv:row=934
CHEMBL3,NICOTINE,CN1CCC[C@H]1c1cccnc1,54.18764302059497,100,70.0,74.17505720823799,H,"KG targets CHRNA4, CHRNB2; clinical phase 4.0; hERG risk; logS 0.63; logP 1.85",repurposing_candidates.csv:rc_row=888;protein_drug_candidates.csv:rows=436;2132;pathway_drug_candidates.csv:rows=7916;7930;7944;CYP3A4_results.csv:row=796;CYP2C19_results.csv:row=796;CYP2D6_results.csv:row=796;CYP1A2_results.csv:row=796;CYP2C9_results.csv:row=796;hERG_results.csv:row=796;AMES_results.csv:row=796;PGP_results.csv:row=796;PAMPA_results.csv:row=796;BBB_results.csv:row=796;Solubility_results.csv:row=796;Lipophilicity_results.csv:row=797
CHEMBL1536,ERGOCALCIFEROL,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,47.88329519450801,100,80.0,74.1533180778032,H,KG targets VDR; clinical phase 4.0; logS -6.11; logP 7.64,repurposing_candidates.csv:rc_row=454;protein_drug_candidates.csv:rows=244;pathway_drug_candidates.csv:rows=5997;7774;7892;CYP3A4_results.csv:row=414;CYP2C19_results.csv:row=414;CYP2D6_results.csv:row=414;CYP1A2_results.csv:row=414;CYP2C9_results.csv:row=414;hERG_results.csv:row=414;AMES_results.csv:row=414;PGP_results.csv:row=414;PAMPA_results.csv:row=414;BBB_results.csv:row=414;Solubility_results.csv:row=414;Lipophilicity_results.csv:row=415
CHEMBL19299,LOXOPROFEN,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,52.87185354691076,80,100.0,74.1487414187643,H,"KG targets PTGS1, PTGS2; clinical phase 3.0; logS -3.29; logP 2.79",repurposing_candidates.csv:rc_row=602;protein_drug_candidates.csv:rows=157;933;pathway_drug_candidates.csv:rows=380;4498;5573;5633;5707;6091;6165;6239;6313;6387;6461;CYP3A4_results.csv:row=548;CYP2C19_results.csv:row=548;CYP2D6_results.csv:row=548;CYP1A2_results.csv:row=548;CYP2C9_results.csv:row=548;hERG_results.csv:row=548;AMES_results.csv:row=548;PGP_results.csv:row=548;PAMPA_results.csv:row=548;BBB_results.csv:row=548;Solubility_results.csv:row=548;Lipophilicity_results.csv:row=549
CHEMBL435298,ESFLURBIPROFEN,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,52.87185354691076,80,100.0,74.1487414187643,H,"KG targets PTGS1, PTGS2; clinical phase 3.0; logS -4.18; logP 3.68",repurposing_candidates.csv:rc_row=1256;protein_drug_candidates.csv:rows=160;938;pathway_drug_candidates.csv:rows=383;4501;5578;5638;5710;6094;6168;6242;6316;6390;6464;CYP3A4_results.csv:row=1076;CYP2C19_results.csv:row=1076;CYP2D6_results.csv:row=1076;CYP1A2_results.csv:row=1076;CYP2C9_results.csv:row=1076;hERG_results.csv:row=1076;AMES_results.csv:row=1076;PGP_results.csv:row=1076;PAMPA_results.csv:row=1076;BBB_results.csv:row=1076;Solubility_results.csv:row=1076;Lipophilicity_results.csv:row=1077
CHEMBL1421,DASATINIB,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,35.293668954996186,100,100.0,74.11746758199848,H,"KG targets ABL1, BCR; clinical phase 4.0; logS -2.73; logP 3.31",repurposing_candidates.csv:rc_row=407;protein_drug_candidates.csv:rows=942;1097;1140;1199;2199;pathway_drug_candidates.csv:rows=545;4290;6957;6995;7491;CYP3A4_results.csv:row=367;CYP2C19_results.csv:row=367;CYP2D6_results.csv:row=367;CYP1A2_results.csv:row=367;CYP2C9_results.csv:row=367;hERG_results.csv:row=367;AMES_results.csv:row=367;PGP_results.csv:row=367;PAMPA_results.csv:row=367;BBB_results.csv:row=367;Solubility_results.csv:row=367;Lipophilicity_results.csv:row=368
CHEMBL1200873,PHENTOLAMINE MESYLATE,CS(=O)(=O)O.Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,57.03661327231121,100,65.0,74.06464530892448,M,"KG targets ADRA1A, ADRA1B; clinical phase 4.0; hERG risk; logS -0.38; logP 2.34",repurposing_candidates.csv:rc_row=183;protein_drug_candidates.csv:rows=364;1299;1352;1457;1811;2506;pathway_drug_candidates.csv:rows=827;870;923;974;1027;1078;1130;1183;1362;1415;1466;6489;6689;CYP3A4_results.csv:row=181;CYP2C19_results.csv:row=181;CYP2D6_results.csv:row=181;CYP1A2_results.csv:row=181;CYP2C9_results.csv:row=181;hERG_results.csv:row=181;AMES_results.csv:row=181;PGP_results.csv:row=181;PAMPA_results.csv:row=181;BBB_results.csv:row=181;Solubility_results.csv:row=181;Lipophilicity_results.csv:row=182
CHEMBL509,MECLOFENAMIC ACID,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,34.53852021357742,100,100.0,73.81540808543096,H,"KG targets PTGS1, PTGS2; clinical phase 4.0; logS -4.73; logP 4.74",repurposing_candidates.csv:rc_row=1350;protein_drug_candidates.csv:rows=147;928;pathway_drug_candidates.csv:rows=370;4488;5568;5628;5697;6081;6155;6229;6303;6377;6451;CYP3A4_results.csv:row=1161;CYP2C19_results.csv:row=1161;CYP2D6_results.csv:row=1161;CYP1A2_results.csv:row=1161;CYP2C9_results.csv:row=1161;hERG_results.csv:row=1161;AMES_results.csv:row=1161;PGP_results.csv:row=1161;PAMPA_results.csv:row=1161;BBB_results.csv:row=1161;Solubility_results.csv:row=1161;Lipophilicity_results.csv:row=1162
CHEMBL2108222,ALOXIPRIN,,34.53852021357742,100,100.0,73.81540808543096,H,"KG targets PTGS1, PTGS2; clinical phase 4.0",repurposing_candidates.csv:rc_row=746;protein_drug_candidates.csv:rows=138;919;pathway_drug_candidates.csv:rows=361;4479;5559;5619;5688;6072;6146;6220;6294;6368;6442;CYP3A4_results.csv;CYP2C19_results.csv;CYP2D6_results.csv;CYP1A2_results.csv;CYP2C9_results.csv;hERG_results.csv;AMES_results.csv;PGP_results.csv;PAMPA_results.csv;BBB_results.csv;Solubility_results.csv;Lipophilicity_results.csv
CHEMBL1020,TOLMETIN,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,34.53852021357742,100,100.0,73.81540808543096,H,"KG targets PTGS1, PTGS2; clinical phase 4.0; logS -3.83; logP 2.19",repurposing_candidates.csv:rc_row=9;protein_drug_candidates.csv:rows=141;922;pathway_drug_candidates.csv:rows=364;4482;5562;5622;5691;6075;6149;6223;6297;6371;6445;CYP3A4_results.csv:row=9;CYP2C19_results.csv:row=9;CYP2D6_results.csv:row=9;CYP1A2_results.csv:row=9;CYP2C9_results.csv:row=9;hERG_results.csv:row=9;AMES_results.csv:row=9;PGP_results.csv:row=9;PAMPA_results.csv:row=9;BBB_results.csv:row=9;Solubility_results.csv:row=9;Lipophilicity_results.csv:row=9
CHEMBL1077,BROMFENAC,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,34.53852021357742,100,100.0,73.81540808543096,H,"KG targets PTGS1, PTGS2; clinical phase 4.0; logS -3.66; logP 2.89",repurposing_candidates.csv:rc_row=27;protein_drug_candidates.csv:rows=123;908;pathway_drug_candidates.csv:rows=346;4464;5548;5608;5673;6057;6131;6205;6279;6353;6427;CYP3A4_results.csv:row=27;CYP2C19_results.csv:row=27;CYP2D6_results.csv:row=27;CYP1A2_results.csv:row=27;CYP2C9_results.csv:row=27;hERG_results.csv:row=27;AMES_results.csv:row=27;PGP_results.csv:row=27;PAMPA_results.csv:row=27;BBB_results.csv:row=27;Solubility_results.csv:row=27;Lipophilicity_results.csv:row=27
CHEMBL1297,FENOPROFEN,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,34.53852021357742,100,100.0,73.81540808543096,H,"KG targets PTGS1, PTGS2; clinical phase 4.0; logS -4.00; logP 3.67",repurposing_candidates.csv:rc_row=377;protein_drug_candidates.csv:rows=130;923;pathway_drug_candidates.csv:rows=353;4471;5563;5623;5680;6064;6138;6212;6286;6360;6434;CYP3A4_results.csv:row=338;CYP2C19_results.csv:row=338;CYP2D6_results.csv:row=338;CYP1A2_results.csv:row=338;CYP2C9_results.csv:row=338;hERG_results.csv:row=338;AMES_results.csv:row=338;PGP_results.csv:row=338;PAMPA_results.csv:row=338;BBB_results.csv:row=338;Solubility_results.csv:row=338;Lipophilicity_results.csv:row=339
CHEMBL469,KETOROLAC,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,34.53852021357742,100,100.0,73.81540808543096,H,"KG targets PTGS1, PTGS2; clinical phase 4.0; logS -3.13; logP 2.29",repurposing_candidates.csv:rc_row=1324;protein_drug_candidates.csv:rows=125;909;pathway_drug_candidates.csv:rows=348;4466;5549;5609;5675;6059;6133;6207;6281;6355;6429;CYP3A4_results.csv:row=1135;CYP2C19_results.csv:row=1135;CYP2D6_results.csv:row=1135;CYP1A2_results.csv:row=1135;CYP2C9_results.csv:row=1135;hERG_results.csv:row=1135;AMES_results.csv:row=1135;PGP_results.csv:row=1135;PAMPA_results.csv:row=1135;BBB_results.csv:row=1135;Solubility_results.csv:row=1135;Lipophilicity_results.csv:row=1136
CHEMBL511115,CILOMILAST,COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1,51.79633867276888,80,100.0,73.71853546910755,H,"KG targets PDE4A, PDE4B; clinical phase 3.0; logS -3.49; logP 4.05",repurposing_candidates.csv:rc_row=1356;protein_drug_candidates.csv:rows=420;1053;1080;2159;pathway_drug_candidates.csv:rows=4331;5742;5770;5797;5837;5864;CYP3A4_results.csv:row=1167;CYP2C19_results.csv:row=1167;CYP2D6_results.csv:row=1167;CYP1A2_results.csv:row=1167;CYP2C9_results.csv:row=1167;hERG_results.csv:row=1167;AMES_results.csv:row=1167;PGP_results.csv:row=1167;PAMPA_results.csv:row=1167;BBB_results.csv:row=1167;Solubility_results.csv:row=1167;Lipophilicity_results.csv:row=1168
